pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,polly,100,50,1,10,2,100,1402.5,91.8,0.2514053716427233,0.6345609065155807,0.4826345434014703,0.4677561582247081
circuit_breaker,polly,100,50,1,10,2,200,1674.5,86.25,0.42129918800749533,0.571671388101983,0.5021459856407412,0.7189475722148678
circuit_breaker,polly,100,50,1,10,2,300,1424.0,47.4,0.26483447845096814,0.13144475920679888,0.20906341824830285,0.6624071943162881
circuit_breaker,polly,100,50,1,10,2,400,1531.5,35.8,0.3319800124921924,0.0,0.234745318051624,0.6967857214083812
circuit_breaker,polly,100,50,1,10,2,500,1998.5,54.5,0.6236727045596502,0.21189801699716718,0.46576196282010857,0.6502468440087324
circuit_breaker,polly,100,50,1,10,4,100,1106.5,88.7,0.0665209244222361,0.5994334277620397,0.42646539584386983,0.2833866152426188
circuit_breaker,polly,100,50,1,10,4,200,1070.0,65.15,0.04372267332916927,0.33257790368271967,0.23719162525376142,0.16923108632919692
circuit_breaker,polly,100,50,1,10,4,300,1328.5,66.3,0.2051842598376015,0.34560906515580736,0.2842060928296361,0.2015353706112869
circuit_breaker,polly,100,50,1,10,4,400,1328.5,61.1,0.2051842598376015,0.2866855524079321,0.2492881730493301,0.24440958160596113
circuit_breaker,polly,100,50,1,10,4,500,1720.5,71.25,0.4500312304809494,0.40169971671388105,0.42655056606234254,0.41395468646380745
circuit_breaker,polly,100,50,1,10,6,100,1113.0,95.8,0.07058088694565896,0.6798866855524079,0.4833360977588342,0.31472280231681443
circuit_breaker,polly,100,50,1,10,6,200,1086.0,82.8,0.05371642723297939,0.5325779036827195,0.3785001175995563,0.25519601556875376
circuit_breaker,polly,100,50,1,10,6,300,1080.5,71.65,0.05028107432854466,0.4062322946175638,0.28944158618440075,0.2065610596013608
circuit_breaker,polly,100,50,1,10,6,400,1175.0,68.0,0.10930668332292318,0.36487252124645897,0.2693324226488573,0.21698731400460458
circuit_breaker,polly,100,50,1,10,6,500,1200.5,61.1,0.12523422860712055,0.2866855524079321,0.22121507405041557,0.24930182424615552
circuit_breaker,polly,100,50,1,10,8,100,1131.0,102.75,0.08182386008744534,0.7586402266288952,0.539550802769837,0.34629226303410277
circuit_breaker,polly,100,50,1,10,8,200,1112.5,92.5,0.0702685821361649,0.6424929178470256,0.4570201434942511,0.28907820806538576
circuit_breaker,polly,100,50,1,10,8,300,1073.5,77.69999999999999,0.04590880699562773,0.4747875354107648,0.3372912853463531,0.2508691934300341
circuit_breaker,polly,100,50,1,10,8,400,1082.5,78.30000000000001,0.051530293566520925,0.4815864022662891,0.34247688535347887,0.2830426052209614
circuit_breaker,polly,100,50,1,10,8,500,1211.0,80.15,0.13179262960649593,0.5025495750708217,0.36737268040945725,0.37172259739171865
circuit_breaker,polly,100,50,1,10,10,100,1135.0,105.55,0.08432229856339787,0.7903682719546742,0.5620463750206173,0.35678331186130335
circuit_breaker,polly,100,50,1,10,10,200,1104.0,95.8,0.06495940037476577,0.6798866855524079,0.4829418333963666,0.3162556659470332
circuit_breaker,polly,100,50,1,10,10,300,1105.0,90.75,0.0655840099937539,0.6226628895184136,0.4427247092439504,0.32670697830537593
circuit_breaker,polly,100,50,1,10,10,400,1248.5,97.69999999999999,0.15521549031855092,0.7014164305949008,0.5079748308446588,0.321165820915901
circuit_breaker,polly,100,50,1,10,10,500,1729.5,119.35,0.45565271705184257,0.9467422096317281,0.7429469059277027,0.3870656276278937
circuit_breaker,polly,100,50,1,20,2,100,1044.5,77.2,0.027795128044971893,0.4691218130311615,0.33230095140149724,0.20762672408921554
circuit_breaker,polly,100,50,1,20,2,200,1403.5,73.25,0.25202998126171144,0.42436260623229466,0.3490005250877455,0.20077060227310664
circuit_breaker,polly,100,50,1,20,2,300,1622.5,64.1,0.38881948782011244,0.32067988668555236,0.35638194667614215,0.27437901127196357
circuit_breaker,polly,100,50,1,20,2,400,2428.0,111.8,0.8919425359150531,0.8611898016997167,0.876701021422404,0.5297352704823749
circuit_breaker,polly,100,50,1,20,2,500,2601.0,105.05000000000001,1.0,0.784702549575071,0.8988209196802265,0.5594488619971927
circuit_breaker,polly,100,50,1,20,4,100,1117.5,93.0,0.07339163023110556,0.648158640226629,0.46124611341907906,0.28594862393065706
circuit_breaker,polly,100,50,1,20,4,200,1096.5,73.85,0.06027482823235478,0.43116147308781866,0.30784190000201206,0.19614682237182915
circuit_breaker,polly,100,50,1,20,4,300,1199.0,69.35,0.12429731417863835,0.38016997167138805,0.2828241765414045,0.18655944883392747
circuit_breaker,polly,100,50,1,20,4,400,1580.0,79.15,0.3622735790131168,0.4912181303116148,0.4315885758438304,0.2516145005114096
circuit_breaker,polly,100,50,1,20,4,500,1688.0,73.80000000000001,0.4297314178638351,0.4305949008498585,0.43016337601960114,0.27488493753362225
circuit_breaker,polly,100,50,1,20,6,100,1099.0,97.7,0.06183635227982511,0.7014164305949009,0.4978999616247053,0.32703339769322964
circuit_breaker,polly,100,50,1,20,6,200,1126.0,91.3,0.07870081199250469,0.6288951841359773,0.44816457381061725,0.2600803129991432
circuit_breaker,polly,100,50,1,20,6,300,1117.0,76.25,0.0730793254216115,0.45835694050991505,0.32820090852836437,0.21993889845314754
circuit_breaker,polly,100,50,1,20,6,400,1216.5,73.45,0.13522798251093066,0.42662889518413605,0.3164639169478987,0.25015551409354425
circuit_breaker,polly,100,50,1,20,6,500,1220.5,67.9,0.1377264209868832,0.36373937677053836,0.27502263656949755,0.233545967686744
circuit_breaker,polly,100,50,1,20,8,100,1093.5,99.2,0.05840099937539038,0.7184135977337112,0.5096708615060992,0.34346842360975177
circuit_breaker,polly,100,50,1,20,8,200,1102.0,91.5,0.0637101811367895,0.6311614730878188,0.44856649021681716,0.2927436866189608
circuit_breaker,polly,100,50,1,20,8,300,1093.5,83.0,0.05840099937539038,0.534844192634561,0.38043986852258244,0.2556051491805002
circuit_breaker,polly,100,50,1,20,8,400,1060.5,77.44999999999999,0.037788881948782015,0.4719546742209631,0.3347903927220391,0.2951561621697439
circuit_breaker,polly,100,50,1,20,8,500,1213.0,78.4,0.1330418488444722,0.48271954674220974,0.35406093709343295,0.3600300958821138
circuit_breaker,polly,100,50,1,20,10,100,1124.0,104.9,0.07745159275452843,0.7830028328611899,0.5563686662137174,0.35844902575928117
circuit_breaker,polly,100,50,1,20,10,200,1080.0,93.7,0.04996876951905059,0.6560906515580737,0.46526971800727884,0.3186633145125611
circuit_breaker,polly,100,50,1,20,10,300,1100.0,91.95,0.06246096189881324,0.6362606232294619,0.4520668935200122,0.312030501217029
circuit_breaker,polly,100,50,1,20,10,400,1112.5,95.75,0.0702685821361649,0.6793201133144476,0.4829148423837172,0.34548045175054815
circuit_breaker,polly,100,50,1,20,10,500,1220.5,89.8,0.1377264209868832,0.6118980169971672,0.4435018321511883,0.33505921697867147
circuit_breaker,polly,100,50,1,30,2,100,1052.0,85.1,0.03247970018738289,0.5586402266288951,0.395685376108497,0.2635161926444169
circuit_breaker,polly,100,50,1,30,2,200,1024.5,71.9,0.015302935665209244,0.4090651558073655,0.28945507556067984,0.17834594774275866
circuit_breaker,polly,100,50,1,30,2,300,1081.5,59.900000000000006,0.050905683947532795,0.2730878186968839,0.19642854346910513,0.21164356128546394
circuit_breaker,polly,100,50,1,30,2,400,1370.5,67.7,0.23141786383510307,0.36147308781869697,0.30349383924487305,0.2765441183134156
