pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,polly,100,25,1,10,2,100,2272.0,156.3,0.48493051795704745,0.7178789938817131,0.6125797324033464,0.4677561582247081
circuit_breaker,polly,100,25,1,10,2,200,2606.0,163.2,0.6054863743006678,0.7647858599592112,0.6897503755190418,0.7189475722148678
circuit_breaker,polly,100,25,1,10,2,300,2481.5,126.30000000000001,0.5605486374300668,0.5139360978925901,0.5377476581268236,0.6624071943162881
circuit_breaker,polly,100,25,1,10,2,400,2985.5,135.8,0.7424652589785238,0.5785180149558123,0.6655590711644083,0.6967857214083812
circuit_breaker,polly,100,25,1,10,2,500,3699.0,197.8,1.0,1.0,1.0,0.6502468440087324
circuit_breaker,polly,100,25,1,10,4,100,1127.0,92.4,0.0716477170185887,0.283480625424881,0.20675427485938164,0.2833866152426188
circuit_breaker,polly,100,25,1,10,4,200,1220.0,77.8,0.10521566504241112,0.18422841604350776,0.1500174080702247,0.16923108632919692
circuit_breaker,polly,100,25,1,10,4,300,1663.5,79.9,0.26529507309149974,0.1985044187627464,0.23429199738249698,0.2015353706112869
circuit_breaker,polly,100,25,1,10,4,400,1958.0,102.1,0.37159357516693736,0.3494221617946974,0.3606782723277256,0.24440958160596113
circuit_breaker,polly,100,25,1,10,4,500,1904.5,78.25,0.3522829814112976,0.1872875594833446,0.2821169340267081,0.41395468646380745
circuit_breaker,polly,100,25,1,10,6,100,1103.0,95.95,0.06298502075437647,0.3076138681169272,0.22202860705018115,0.31472280231681443
circuit_breaker,polly,100,25,1,10,6,200,1086.0,82.9,0.0568489442338928,0.21889870836165873,0.159919428123838,0.25519601556875376
circuit_breaker,polly,100,25,1,10,6,300,1086.5,71.7,0.05702941707273056,0.14276002719238612,0.10870321930749399,0.2065610596013608
circuit_breaker,polly,100,25,1,10,6,400,1227.0,66.6,0.10774228478613969,0.10808973487423514,0.107916149662875,0.21698731400460458
circuit_breaker,polly,100,25,1,10,6,500,1301.0,70.9,0.1344522649341274,0.1373215499660095,0.13589448044527788,0.24930182424615552
circuit_breaker,polly,100,25,1,10,8,100,1122.0,101.3,0.06984298863021116,0.3439836845683208,0.24819631172722711,0.34629226303410277
circuit_breaker,polly,100,25,1,10,8,200,1110.0,90.3,0.06551164049810504,0.2692046227056423,0.19591184742996043,0.28907820806538576
circuit_breaker,polly,100,25,1,10,8,300,1190.0,86.05,0.09438729471214583,0.24031271244051658,0.18256390821243376,0.2508691934300341
circuit_breaker,polly,100,25,1,10,8,400,1243.5,82.7,0.1136978884677856,0.21753908905506456,0.17356621950849235,0.2830426052209614
circuit_breaker,polly,100,25,1,10,8,500,1217.0,78.0,0.10413282800938459,0.18558803535010193,0.1504768499376943,0.37172259739171865
circuit_breaker,polly,100,25,1,10,10,100,1097.0,101.45,0.06081934668832341,0.34500339904826643,0.2477159040982753,0.35678331186130335
circuit_breaker,polly,100,25,1,10,10,200,1092.5,92.65,0.059195091138783615,0.2851801495581237,0.20595117930825585,0.3162556659470332
circuit_breaker,polly,100,25,1,10,10,300,1096.5,90.25,0.06063887384948565,0.2688647178789938,0.1948913922443533,0.32670697830537593
circuit_breaker,polly,100,25,1,10,10,400,1158.0,91.94999999999999,0.0828370330265295,0.2804214819850441,0.20675853259216018,0.321165820915901
circuit_breaker,polly,100,25,1,10,10,500,1196.0,89.5,0.09655296877819888,0.26376614547926575,0.19861401672700876,0.3870656276278937
circuit_breaker,polly,100,25,1,20,2,100,1089.5,82.35,0.058112254105757086,0.2151597552685247,0.1575924401176394,0.20762672408921554
circuit_breaker,polly,100,25,1,20,2,200,1042.0,50.7,0.04096733441617036,0.0,0.02896827997281109,0.20077060227310664
circuit_breaker,polly,100,25,1,20,2,300,1297.0,53.9,0.13300848222342537,0.021753908905506426,0.09530081032197034,0.27437901127196357
circuit_breaker,polly,100,25,1,20,2,400,2034.0,82.9,0.3990254466702761,0.21889870836165873,0.32182134144025926,0.5297352704823749
