pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,polly,150,50,1,10,2,100,3387.0,244.95,0.44326654240447344,0.5294213528932354,0.4882479884825541,0.4677561582247081
circuit_breaker,polly,150,50,1,10,2,200,5531.0,389.3,0.9428005591798695,1.0,0.9718212012479133,0.7189475722148678
circuit_breaker,polly,150,50,1,10,2,300,5776.5,366.7,1.0,0.926324368378158,0.9638663899761194,0.6624071943162881
circuit_breaker,polly,150,50,1,10,2,400,4440.5,245.85000000000002,0.6887232059645852,0.5323553382233089,0.6155249225535023,0.6967857214083812
circuit_breaker,polly,150,50,1,10,2,500,4495.5,220.85000000000002,0.7015377446411929,0.4508557457212714,0.589671989586641,0.6502468440087324
circuit_breaker,polly,150,50,1,10,4,100,1654.0,142.35000000000002,0.03949207828518173,0.19494702526487376,0.14064843921442258,0.2833866152426188
circuit_breaker,polly,150,50,1,10,4,200,1702.0,123.55,0.05067567567567568,0.1336593317033415,0.10107631042081555,0.16923108632919692
circuit_breaker,polly,150,50,1,10,4,300,1977.0,122.05,0.11474836905871388,0.12876935615321924,0.12196051673748645,0.2015353706112869
circuit_breaker,polly,150,50,1,10,4,400,2047.0,118.0,0.13105778191985087,0.11556642216788916,0.12355512966776809,0.24440958160596113
circuit_breaker,polly,150,50,1,10,4,500,2566.5,142.4,0.25209692451071763,0.19511002444987777,0.2254116023950346,0.41395468646380745
circuit_breaker,polly,150,50,1,10,6,100,1722.5,157.55,0.055452003727865795,0.2444987775061125,0.17727743358845582,0.31472280231681443
circuit_breaker,polly,150,50,1,10,6,200,1650.5,137.75,0.03867660764212488,0.17995110024449879,0.13015044843931295,0.25519601556875376
circuit_breaker,polly,150,50,1,10,6,300,1737.0,128.2,0.058830382106244174,0.14881825590872041,0.11315451195263955,0.2065610596013608
circuit_breaker,polly,150,50,1,10,6,400,1787.5,121.25,0.07059645852749301,0.12616136919315404,0.10222658908844448,0.21698731400460458
circuit_breaker,polly,150,50,1,10,6,500,1728.5,108.35,0.05684995340167754,0.08410757946210268,0.0717844068191234,0.24930182424615552
circuit_breaker,polly,150,50,1,10,8,100,1679.0,157.14999999999998,0.04531686859273066,0.2431947840260798,0.17492472889294758,0.34629226303410277
circuit_breaker,polly,150,50,1,10,8,200,1678.0,147.4,0.045083876980428705,0.21140994295028528,0.1528507768083455,0.28907820806538576
circuit_breaker,polly,150,50,1,10,8,300,1708.0,135.45,0.05207362534948742,0.1724531377343113,0.12738082110633478,0.2508691934300341
circuit_breaker,polly,150,50,1,10,8,400,1736.5,129.5,0.05871388630009319,0.15305623471882643,0.11591706395256211,0.2830426052209614
circuit_breaker,polly,150,50,1,10,8,500,2164.5,148.45,0.15843429636533085,0.2148329258353708,0.18875196990728788,0.37172259739171865
circuit_breaker,polly,150,50,1,10,10,100,1693.0,159.5,0.048578751164958064,0.2508557457212714,0.1806771986529043,0.35678331186130335
circuit_breaker,polly,150,50,1,10,10,200,1681.5,150.5,0.045899347623485555,0.2215158924205379,0.15996255922422736,0.3162556659470332
circuit_breaker,polly,150,50,1,10,10,300,1722.0,146.5,0.05533550792171482,0.2084759576202119,0.15251925016636186,0.32670697830537593
circuit_breaker,polly,150,50,1,10,10,400,1786.0,146.55,0.07024697110904007,0.20863895680521602,0.1556676768741075,0.321165820915901
