pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,polly,150,25,1,1,10,1.1,1798.5,175.9,0.9693396226415094,1.0,0.984789140888237,0.7719411615923754
retry,polly,150,25,1,1,10,1.3,1769.0,173.3,0.8301886792452831,0.9688622754491019,0.9021938128626903,0.7519224761657787
retry,polly,150,25,1,1,10,1.5,1779.0,173.35000000000002,0.8773584905660378,0.9694610778443116,0.924557381243417,0.7230548769073568
retry,polly,150,25,1,1,10,1.7,1784.0,172.5,0.9009433962264151,0.9592814371257484,0.9305696854126584,0.6997858062502217
retry,polly,150,25,1,1,10,1.9,1774.0,171.8,0.8537735849056604,0.9508982035928144,0.9036417232174221,0.6893150407673007
retry,polly,150,25,1,1,30,1.1,1766.0,166.4,0.8160377358490566,0.8862275449101796,0.8518558703463806,0.5927409637577413
retry,polly,150,25,1,1,30,1.3,1805.0,168.4,1.0,0.9101796407185628,0.9561451193146812,0.6018596264619106
retry,polly,150,25,1,1,30,1.5,1787.0,164.8,0.9150943396226415,0.8670658682634731,0.8914036320087798,0.5778833484541677
retry,polly,150,25,1,1,30,1.7,1778.5,162.5,0.875,0.8395209580838323,0.8574440037291051,0.5466350640178851
retry,polly,150,25,1,1,30,1.9,1792.0,162.7,0.9386792452830188,0.8419161676646705,0.8916113387850849,0.5213970860075673
retry,polly,150,25,1,1,50,1.1,1790.0,163.45,0.9292452830188679,0.8508982035928142,0.890933372618372,0.5176853188987874
retry,polly,150,25,1,1,50,1.3,1768.0,157.3,0.8254716981132075,0.777245508982036,0.8017213061964383,0.47906412389516156
retry,polly,150,25,1,1,50,1.5,1787.5,156.7,0.9174528301886793,0.7700598802395208,0.8469686873715352,0.478872704510026
retry,polly,150,25,1,1,50,1.7,1792.0,154.8,0.9386792452830188,0.747305389221557,0.8484055841060572,0.4483979013459842
retry,polly,150,25,1,1,50,1.9,1754.0,149.05,0.7594339622641509,0.6784431137724551,0.7200781213401405,0.39122058464270903
retry,polly,150,25,1,1,70,1.1,1750.0,152.45,0.7405660377358491,0.7191616766467064,0.7299423173803108,0.44063107305923216
retry,polly,150,25,1,1,70,1.3,1740.0,147.85000000000002,0.6933962264150944,0.6640718562874254,0.6788923910015929,0.38155549616435386
retry,polly,150,25,1,1,70,1.5,1749.0,143.7,0.7358490566037735,0.6143712574850297,0.6778369553692097,0.357659118648747
retry,polly,150,25,1,1,70,1.7,1761.0,141.45,0.7924528301886793,0.5874251497005986,0.697513367103032,0.3503713233855761
retry,polly,150,25,1,1,70,1.9,1726.5,134.6,0.6297169811320755,0.505389221556886,0.570947345029281,0.29290915769489045
retry,polly,150,25,1,1,90,1.1,1749.5,146.6,0.7382075471698113,0.6491017964071855,0.6950839966498669,0.3690328226275423
retry,polly,150,25,1,1,90,1.3,1747.0,140.4,0.7264150943396226,0.5748502994011976,0.6550312038392099,0.3336868142858092
retry,polly,150,25,1,1,90,1.5,1727.5,134.5,0.6344339622641509,0.504191616766467,0.5730251473067189,0.29416559686469307
retry,polly,150,25,1,1,90,1.7,1750.5,130.05,0.7429245283018868,0.45089820359281446,0.6145103924083823,0.2866779816235944
retry,polly,150,25,1,1,90,1.9,1706.5,123.4,0.535377358490566,0.3712574850299401,0.4606848359643999,0.23290653337104203
retry,polly,150,25,1,3,10,1.1,1786.0,174.1,0.910377358490566,0.978443113772455,0.9450232435609712,0.7185852405089227
retry,polly,150,25,1,3,10,1.3,1775.0,172.1,0.8584905660377359,0.9544910179640718,0.9077607491376464,0.6833150245867098
retry,polly,150,25,1,3,10,1.5,1785.0,171.3,0.9056603773584906,0.9449101796407187,0.9254933729383962,0.6218733107942381
retry,polly,150,25,1,3,10,1.7,1755.0,166.85000000000002,0.7641509433962265,0.8916167664670661,0.8303334036814759,0.5844315677174993
retry,polly,150,25,1,3,10,1.9,1767.0,167.2,0.8207547169811321,0.8958083832335327,0.8591015553816247,0.5453260422247157
retry,polly,150,25,1,3,30,1.1,1781.0,165.9,0.8867924528301887,0.8802395209580839,0.8835220621617491,0.5511282904414543
retry,polly,150,25,1,3,30,1.3,1766.0,161.5,0.8160377358490566,0.8275449101796406,0.8218114639909461,0.4906610196517794
retry,polly,150,25,1,3,30,1.5,1761.0,155.95,0.7924528301886793,0.761077844311377,0.776923732799977,0.42481122527122156
retry,polly,150,25,1,3,30,1.7,1701.5,150.2,0.5117924528301887,0.6922155688622752,0.6087256806432862,0.3679927682943471
retry,polly,150,25,1,3,30,1.9,1718.0,147.05,0.589622641509434,0.6544910179640719,0.6229018188993389,0.3413379101510274
retry,polly,150,25,1,3,50,1.1,1779.5,157.7,0.8797169811320755,0.7820359281437124,0.8323106871234233,0.4405533365986694
retry,polly,150,25,1,3,50,1.3,1735.5,149.5,0.6721698113207547,0.6838323353293413,0.6780261492350276,0.37554022129030873
retry,polly,150,25,1,3,50,1.5,1744.5,145.2,0.714622641509434,0.6323353293413172,0.6747345731808595,0.33731647358365935
retry,polly,150,25,1,3,50,1.7,1722.0,138.9,0.6084905660377359,0.5568862275449101,0.5832593931460193,0.2676138925374712
retry,polly,150,25,1,3,50,1.9,1697.5,132.7,0.49292452830188677,0.482634730538922,0.4878067618043109,0.23190071450105343
retry,polly,150,25,1,3,70,1.1,1764.0,147.75,0.8066037735849056,0.662874251497006,0.7382451899129197,0.37268848895738776
retry,polly,150,25,1,3,70,1.3,1727.0,139.7,0.6320754716981132,0.5664670658682632,0.6001684507851905,0.2939846293849526
retry,polly,150,25,1,3,70,1.5,1695.0,129.0,0.4811320754716981,0.4383233532934131,0.46022572510132786,0.2357633426784138
retry,polly,150,25,1,3,70,1.7,1647.5,118.3,0.25707547169811323,0.3101796407185628,0.2848676953123187,0.2003091409806228
retry,polly,150,25,1,3,70,1.9,1663.5,115.15,0.33254716981132076,0.27245508982035926,0.30398963478919755,0.22674854301815306
retry,polly,150,25,1,3,90,1.1,1751.5,141.35000000000002,0.7476415094339622,0.5862275449101798,0.6718000301578254,0.32276471028040943
retry,polly,150,25,1,3,90,1.3,1728.0,131.14999999999998,0.6367924528301887,0.4640718562874248,0.5571657364642698,0.24827750174186536
retry,polly,150,25,1,3,90,1.5,1651.0,116.15,0.27358490566037735,0.2844311377245509,0.27906072162925405,0.2018306911024095
retry,polly,150,25,1,3,90,1.7,1646.5,104.75,0.25235849056603776,0.1479041916167664,0.20683381935575493,0.22660198846513144
retry,polly,150,25,1,3,90,1.9,1593.0,95.55,0.0,0.03772455089820349,0.02667528575733675,0.3516454498819647
retry,polly,150,25,1,5,10,1.1,1775.0,172.95,0.8584905660377359,0.9646706586826346,0.9131252739079617,0.6957236698999153
retry,polly,150,25,1,5,10,1.3,1780.0,173.0,0.8820754716981132,0.9652694610778443,0.924608638901065,0.6623086525502246
retry,polly,150,25,1,5,10,1.5,1784.0,170.4,0.9009433962264151,0.9341317365269461,0.9176876114427052,0.5878184156831084
retry,polly,150,25,1,5,10,1.7,1782.0,169.64999999999998,0.8915094339622641,0.9251497005988021,0.9084852886430713,0.543786646606426
retry,polly,150,25,1,5,10,1.9,1770.5,167.4,0.8372641509433962,0.8982035928143712,0.8682686659668224,0.5006857278366269
retry,polly,150,25,1,5,30,1.1,1764.0,163.6,0.8066037735849056,0.852694610778443,0.8299692002755313,0.5167833491958825
retry,polly,150,25,1,5,30,1.3,1745.5,159.75,0.7193396226415094,0.8065868263473053,0.7642093303339887,0.4639790866461401
retry,polly,150,25,1,5,30,1.5,1766.0,157.35000000000002,0.8160377358490566,0.7778443113772457,0.7971697934165582,0.4298941374053223
retry,polly,150,25,1,5,30,1.7,1759.0,154.3,0.7830188679245284,0.7413173652694611,0.7624532718717473,0.3892141992932303
retry,polly,150,25,1,5,30,1.9,1691.0,145.64999999999998,0.46226415094339623,0.6377245508982032,0.5569473709722194,0.30830606385607623
retry,polly,150,25,1,5,50,1.1,1770.0,155.9,0.8349056603773585,0.7604790419161677,0.7985599022377361,0.4261153150361101
retry,polly,150,25,1,5,50,1.3,1733.5,148.14999999999998,0.6627358490566038,0.6676646706586823,0.6652048248737167,0.36854451515498793
retry,polly,150,25,1,5,50,1.5,1718.5,143.35000000000002,0.5919811320754716,0.6101796407185631,0.6011492554602358,0.28647231260361766
retry,polly,150,25,1,5,50,1.7,1682.0,132.64999999999998,0.419811320754717,0.4820359281437122,0.45199567534169494,0.2570048397147863
retry,polly,150,25,1,5,50,1.9,1657.5,126.1,0.30424528301886794,0.4035928143712573,0.35738799088059964,0.2262875773691256
retry,polly,150,25,1,5,70,1.1,1736.5,145.8,0.6768867924528302,0.6395209580838324,0.6584689763479915,0.3279260817355231
retry,polly,150,25,1,5,70,1.3,1712.5,137.3,0.5636792452830188,0.5377245508982037,0.5508547831332267,0.270830885237524
retry,polly,150,25,1,5,70,1.5,1685.5,127.8,0.4363207547169811,0.4239520958083831,0.4301808808728698,0.2415275958602544
retry,polly,150,25,1,5,70,1.7,1654.0,121.55000000000001,0.28773584905660377,0.3491017964071857,0.3198937191373478,0.23634416679448653
retry,polly,150,25,1,5,70,1.9,1646.0,110.3,0.25,0.21437125748502983,0.23286802704076073,0.3027756966670868
retry,polly,150,25,1,5,90,1.1,1717.5,135.8,0.5872641509433962,0.5197604790419162,0.5545404126649158,0.2652894501794668
retry,polly,150,25,1,5,90,1.3,1707.5,129.35000000000002,0.5400943396226415,0.44251497005988044,0.4937212748198694,0.2505785223337739
retry,polly,150,25,1,5,90,1.5,1653.0,116.9,0.2830188679245283,0.2934131736526946,0.28826287488525804,0.2279148779565313
retry,polly,150,25,1,5,90,1.7,1648.5,107.0,0.2617924528301887,0.17485029940119753,0.22260718267784513,0.31231018834368784
retry,polly,150,25,1,5,90,1.9,1629.0,100.55,0.16981132075471697,0.09760479041916158,0.13849653383610333,0.44165474844927216
retry,polly,150,25,1,7,10,1.1,1780.5,173.35000000000002,0.8844339622641509,0.9694610778443116,0.9279219296528453,0.6798121625668018
retry,polly,150,25,1,7,10,1.3,1754.0,170.2,0.7594339622641509,0.9317365269461075,0.849962616438459,0.612173953010258
retry,polly,150,25,1,7,10,1.5,1776.0,169.9,0.8632075471698113,0.9281437125748503,0.8962639177951849,0.5584821748543715
retry,polly,150,25,1,7,10,1.7,1769.0,168.1,0.8301886792452831,0.9065868263473053,0.8692275067131464,0.5175219441571816
retry,polly,150,25,1,7,10,1.9,1754.0,166.35000000000002,0.7594339622641509,0.8856287425149703,0.8249479415723379,0.49050642653602156
retry,polly,150,25,1,7,30,1.1,1769.0,164.05,0.8301886792452831,0.8580838323353294,0.8442514751134026,0.5146035556058002
retry,polly,150,25,1,7,30,1.3,1751.0,160.05,0.7452830188679245,0.810179640718563,0.7784079356120885,0.45384273687969284
retry,polly,150,25,1,7,30,1.5,1775.0,158.3,0.8584905660377359,0.7892215568862276,0.8245837488787032,0.42351039566138365
retry,polly,150,25,1,7,30,1.7,1753.0,153.5,0.7547169811320755,0.7317365269461077,0.7433155677356238,0.3626738875296438
retry,polly,150,25,1,7,30,1.9,1715.5,148.4,0.5778301886792453,0.6706586826347305,0.625967569264752,0.33643384837519635
retry,polly,150,25,1,7,50,1.1,1768.5,156.14999999999998,0.8278301886792453,0.7634730538922152,0.7963020549101391,0.4247016557920256
retry,polly,150,25,1,7,50,1.3,1786.5,155.25,0.9127358490566038,0.752694610778443,0.8365512259413618,0.39396500087358305
retry,polly,150,25,1,7,50,1.5,1699.5,140.95,0.5023584905660378,0.5814371257485028,0.5433383771842681,0.2940791275763665
retry,polly,150,25,1,7,50,1.7,1697.5,133.64999999999998,0.49292452830188677,0.49401197604790387,0.49346855172360893,0.28844515345831545
retry,polly,150,25,1,7,50,1.9,1698.5,131.7,0.49764150943396224,0.4706586826347303,0.4843380366289499,0.2851372656541189
retry,polly,150,25,1,7,70,1.1,1743.5,146.2,0.7099056603773585,0.6443113772455088,0.6779023519223908,0.3501767848769661
retry,polly,150,25,1,7,70,1.3,1740.0,141.0,0.6933962264150944,0.5820359281437125,0.6401422296868118,0.28342573262847076
retry,polly,150,25,1,7,70,1.5,1692.5,129.1,0.4693396226415094,0.4395209580838322,0.45467480355535655,0.22775903124368754
retry,polly,150,25,1,7,70,1.7,1656.0,118.25,0.2971698113207547,0.3095808383233532,0.30343878477989844,0.23715368761684488
retry,polly,150,25,1,7,70,1.9,1622.0,113.19999999999999,0.13679245283018868,0.2491017964071854,0.20095258162634566,0.32251346769379874
retry,polly,150,25,1,7,90,1.1,1730.5,138.55,0.6485849056603774,0.5526946107784432,0.6025502935996361,0.2940671541987251
retry,polly,150,25,1,7,90,1.3,1712.0,129.9,0.5613207547169812,0.4491017964071856,0.5083175253776927,0.23699338653652116
retry,polly,150,25,1,7,90,1.5,1671.0,116.15,0.36792452830188677,0.2844311377245509,0.32883850947953785,0.24211675701542698
retry,polly,150,25,1,7,90,1.7,1612.5,104.15,0.09198113207547169,0.1407185628742515,0.1188743929433081,0.34287738749741253
retry,polly,150,25,1,7,90,1.9,1599.5,92.4,0.030660377358490566,0.0,0.021680160743927163,0.4513050598361728
retry,polly,150,25,1,9,10,1.1,1791.5,174.4,0.9363207547169812,0.9820359281437125,0.9594506552915737,0.6711607480282041
retry,polly,150,25,1,9,10,1.3,1779.5,172.8,0.8797169811320755,0.962874251497006,0.9222333736880411,0.6185705274225443
retry,polly,150,25,1,9,10,1.5,1795.5,172.9,0.9551886792452831,0.9640718562874252,0.9596405465182861,0.5805456785247253
retry,polly,150,25,1,9,10,1.7,1802.0,170.75,0.9858490566037735,0.9383233532934131,0.9623796230548384,0.5378209823138049
retry,polly,150,25,1,9,10,1.9,1787.0,169.2,0.9150943396226415,0.9197604790419159,0.9174303758914931,0.5107726897605435
retry,polly,150,25,1,9,30,1.1,1780.0,164.85000000000002,0.8820754716981132,0.8676646706586828,0.8748997423935754,0.5254674377740636
retry,polly,150,25,1,9,30,1.3,1778.0,162.6,0.8726415094339622,0.8407185628742514,0.8568287185746432,0.4623882682736958
retry,polly,150,25,1,9,30,1.5,1791.0,161.14999999999998,0.9339622641509434,0.8233532934131733,0.8803965460609996,0.42960656402968844
retry,polly,150,25,1,9,30,1.7,1750.0,153.64999999999998,0.7405660377358491,0.7335329341317361,0.7370578748319866,0.3662276790683563
retry,polly,150,25,1,9,30,1.9,1702.5,146.25,0.5165094339622641,0.6449101796407185,0.5842478648554236,0.3410417904685066
retry,polly,150,25,1,9,50,1.1,1757.0,155.1,0.7735849056603774,0.7508982035928142,0.7623259533901788,0.41299800583792806
retry,polly,150,25,1,9,50,1.3,1721.0,148.05,0.6037735849056604,0.6664670658682635,0.6358934233489464,0.33455998302429196
retry,polly,150,25,1,9,50,1.5,1716.0,142.4,0.5801886792452831,0.5988023952095808,0.5895690002167332,0.31086241217266397
retry,polly,150,25,1,9,50,1.7,1690.0,134.3,0.45754716981132076,0.5017964071856288,0.4801817608295607,0.2662460967746582
retry,polly,150,25,1,9,50,1.9,1680.0,130.0,0.41037735849056606,0.4502994011976047,0.43080107188853184,0.34005453817977666
retry,polly,150,25,1,9,70,1.1,1756.0,148.6,0.7688679245283019,0.6730538922155688,0.7225508380712685,0.3476214502782129
